SerialICE: Open connection to target hardware...
SerialICE: Waiting for handshake with target... target alive!
9427.950d    RH.U    [f000:6138]   MEM:  readl 000002ac => 00200020
9427.950e    RH.U    [f000:6131]   MEM:  readl 000002b8 => 00100010
9427.950f    RH.U    [f000:6138]   MEM:  readl 000002bc => 00100010
9427.9510    RH.U    [f000:6131]   MEM:  readl 000002c8 => 00080008
9427.9511    RH.U    [f000:6138]   MEM:  readl 000002cc => 00080008
9427.9512    RH.U    [f000:6131]   MEM:  readl 000002d8 => 00040004
9427.9513    RH.U    [f000:6138]   MEM:  readl 000002dc => 00040004
9427.9514    RH.U    [f000:6131]   MEM:  readl 000002e8 => 00020002
9427.9515    RH.U    [f000:6138]   MEM:  readl 000002ec => 00020002
9427.9516    RH.U    [f000:6131]   MEM:  readl 000002f8 => 00010001
9427.9517    RH.U    [f000:6138]   MEM:  readl 000002fc => 00010001
9427.9518    RH.U    [f000:6131]   MEM:  readl 00000308 => 80008000
9427.9519    RH.U    [f000:6138]   MEM:  readl 0000030c => 80008000
9427.951a    RH.U    [f000:6131]   MEM:  readl 00000318 => 40004000
9427.951b    RH.U    [f000:6138]   MEM:  readl 0000031c => 40004000
9427.951c    RH.U    [f000:6131]   MEM:  readl 00000328 => 20002000
9427.951d    RH.U    [f000:6138]   MEM:  readl 0000032c => 20002000
9427.951e    RH.U    [f000:6131]   MEM:  readl 00000338 => 10001000
9427.951f    RH.U    [f000:6138]   MEM:  readl 0000033c => 10001000
9427.9520    RH.U    [f000:6131]   MEM:  readl 00000348 => 08000800
9427.9521    RH.U    [f000:6138]   MEM:  readl 0000034c => 08000800
9427.9522    RH.U    [f000:6131]   MEM:  readl 00000358 => 04000400
9427.9523    RH.U    [f000:6138]   MEM:  readl 0000035c => 04000400
9427.9524    RH.U    [f000:6131]   MEM:  readl 00000368 => 02000200
9427.9525    RH.U    [f000:6138]   MEM:  readl 0000036c => 02000200
9427.9526    RH.U    [f000:6131]   MEM:  readl 00000378 => 01000100
9427.9527    RH.U    [f000:6138]   MEM:  readl 0000037c => 01000100
9427.9528    RH.U    [f000:6131]   MEM:  readl 00000388 => 00800080
9427.9529    RH.U    [f000:6138]   MEM:  readl 0000038c => 00800080
9427.952a    RH.U    [f000:6131]   MEM:  readl 00000398 => 00400040
9427.952b    RH.U    [f000:6138]   MEM:  readl 0000039c => 00400040
9427.952c    RH.U    [f000:6131]   MEM:  readl 000003a8 => 00200020
9427.952d    RH.U    [f000:6138]   MEM:  readl 000003ac => 00200020
9427.952e    RH.U    [f000:6131]   MEM:  readl 000003b8 => 00100010
9427.952f    RH.U    [f000:6138]   MEM:  readl 000003bc => 00100010
9427.9530    RH.U    [f000:6131]   MEM:  readl 000003c8 => 00080008
9427.9531    RH.U    [f000:6138]   MEM:  readl 000003cc => 00080008
9427.9532    RH.U    [f000:6131]   MEM:  readl 000003d8 => 00040004
9427.9533    RH.U    [f000:6138]   MEM:  readl 000003dc => 00040004
9427.9534    RH.U    [f000:6131]   MEM:  readl 000003e8 => 00020002
9427.9535    RH.U    [f000:6138]   MEM:  readl 000003ec => 00020002
9427.9536    RH.U    [f000:6131]   MEM:  readl 000003f8 => 00010001
9427.9537    RH.U    [f000:6138]   MEM:  readl 000003fc => 00010001
9539.953a    RH..    [f000:287e]   IO: outl 0cf8 <= 80000374
9539.953b    R..D    [f000:287e]   IO: outb 00ec <= 74
9539.953c    R..D    [f000:287e]   IO: outb 00ea <= 74
9539.953d    RH..    [f000:287e]   IO: outb 0cff <= 97
9539.953e    R..D    [f000:287e]   IO: outb 00ed <= 97
9539.953f    R..D    [f000:287e]   IO: outb 00eb <= 97
9540.9541    RH.U    [f000:5fa8]   CPU MSR: [00000250] <= 00000000.00000000
9542.9543    RH.U    [f000:5fa8]   MEM: writel 00000000 <= 80008000
9542.9544    RH.U    [f000:5fa8]   MEM: writel 00000004 <= 80008000
9542.9545    RH.U    [f000:5fb9]   MEM: writel 00000010 <= 40004000
9542.9546    RH.U    [f000:5fb9]   MEM: writel 00000014 <= 40004000
9542.9547    RH.U    [f000:5fb9]   MEM: writel 00000020 <= 20002000
9542.9548    RH.U    [f000:5fb9]   MEM: writel 00000024 <= 20002000
9542.9549    RH.U    [f000:5fb9]   MEM: writel 00000030 <= 10001000
9542.954a    RH.U    [f000:5fb9]   MEM: writel 00000034 <= 10001000
9542.954b    RH.U    [f000:5fb9]   MEM: writel 00000040 <= 08000800
9542.954c    RH.U    [f000:5fb9]   MEM: writel 00000044 <= 08000800
9542.954d    RH.U    [f000:5fb9]   MEM: writel 00000050 <= 04000400
9542.954e    RH.U    [f000:5fb9]   MEM: writel 00000054 <= 04000400
9542.954f    RH.U    [f000:5fb9]   MEM: writel 00000060 <= 02000200
9542.9550    RH.U    [f000:5fb9]   MEM: writel 00000064 <= 02000200
9542.9551    RH.U    [f000:5fb9]   MEM: writel 00000070 <= 01000100
9542.9552    RH.U    [f000:5fb9]   MEM: writel 00000074 <= 01000100
9542.9553    RH.U    [f000:5fb9]   MEM: writel 00000080 <= 00800080
9542.9554    RH.U    [f000:5fb9]   MEM: writel 00000084 <= 00800080
9542.9555    RH.U    [f000:5fb9]   MEM: writel 00000090 <= 00400040
9542.9556    RH.U    [f000:5fb9]   MEM: writel 00000094 <= 00400040
9542.9557    RH.U    [f000:5fb9]   MEM: writel 000000a0 <= 00200020
9542.9558    RH.U    [f000:5fb9]   MEM: writel 000000a4 <= 00200020
9542.9559    RH.U    [f000:5fb9]   MEM: writel 000000b0 <= 00100010
9542.955a    RH.U    [f000:5fb9]   MEM: writel 000000b4 <= 00100010
9542.955b    RH.U    [f000:5fb9]   MEM: writel 000000c0 <= 00080008
9542.955c    RH.U    [f000:5fb9]   MEM: writel 000000c4 <= 00080008
9542.955d    RH.U    [f000:5fb9]   MEM: writel 000000d0 <= 00040004
9542.955e    RH.U    [f000:5fb9]   MEM: writel 000000d4 <= 00040004
9542.955f    RH.U    [f000:5fb9]   MEM: writel 000000e0 <= 00020002
9542.9560    RH.U    [f000:5fb9]   MEM: writel 000000e4 <= 00020002
9542.9561    RH.U    [f000:5fb9]   MEM: writel 000000f0 <= 00010001
9542.9562    RH.U    [f000:5fb9]   MEM: writel 000000f4 <= 00010001
9542.9563    RH.U    [f000:5fb9]   MEM: writel 00000100 <= 80008000
9542.9564    RH.U    [f000:5fb9]   MEM: writel 00000104 <= 80008000
9542.9565    RH.U    [f000:5fb9]   MEM: writel 00000110 <= 40004000
9542.9566    RH.U    [f000:5fb9]   MEM: writel 00000114 <= 40004000
9542.9567    RH.U    [f000:5fb9]   MEM: writel 00000120 <= 20002000
9542.9568    RH.U    [f000:5fb9]   MEM: writel 00000124 <= 20002000
9542.9569    RH.U    [f000:5fb9]   MEM: writel 00000130 <= 10001000
9542.956a    RH.U    [f000:5fb9]   MEM: writel 00000134 <= 10001000
9542.956b    RH.U    [f000:5fb9]   MEM: writel 00000140 <= 08000800
9542.956c    RH.U    [f000:5fb9]   MEM: writel 00000144 <= 08000800
9542.956d    RH.U    [f000:5fb9]   MEM: writel 00000150 <= 04000400
9542.956e    RH.U    [f000:5fb9]   MEM: writel 00000154 <= 04000400
9542.956f    RH.U    [f000:5fb9]   MEM: writel 00000160 <= 02000200
9542.9570    RH.U    [f000:5fb9]   MEM: writel 00000164 <= 02000200
9542.9571    RH.U    [f000:5fb9]   MEM: writel 00000170 <= 01000100
9542.9572    RH.U    [f000:5fb9]   MEM: writel 00000174 <= 01000100
9542.9573    RH.U    [f000:5fb9]   MEM: writel 00000180 <= 00800080
9542.9574    RH.U    [f000:5fb9]   MEM: writel 00000184 <= 00800080
9542.9575    RH.U    [f000:5fb9]   MEM: writel 00000190 <= 00400040
9542.9576    RH.U    [f000:5fb9]   MEM: writel 00000194 <= 00400040
9542.9577    RH.U    [f000:5fb9]   MEM: writel 000001a0 <= 00200020
9542.9578    RH.U    [f000:5fb9]   MEM: writel 000001a4 <= 00200020
9542.9579    RH.U    [f000:5fb9]   MEM: writel 000001b0 <= 00100010
9542.957a    RH.U    [f000:5fb9]   MEM: writel 000001b4 <= 00100010
9542.957b    RH.U    [f000:5fb9]   MEM: writel 000001c0 <= 00080008
9542.957c    RH.U    [f000:5fb9]   MEM: writel 000001c4 <= 00080008
9542.957d    RH.U    [f000:5fb9]   MEM: writel 000001d0 <= 00040004
9542.957e    RH.U    [f000:5fb9]   MEM: writel 000001d4 <= 00040004
9542.957f    RH.U    [f000:5fb9]   MEM: writel 000001e0 <= 00020002
9542.9580    RH.U    [f000:5fb9]   MEM: writel 000001e4 <= 00020002
9542.9581    RH.U    [f000:5fb9]   MEM: writel 000001f0 <= 00010001
9542.9582    RH.U    [f000:5fb9]   MEM: writel 000001f4 <= 00010001
9542.9583    RH.U    [f000:5fcb]   MEM: writel 00000008 <= 7fff7fff
9542.9584    RH.U    [f000:5fcb]   MEM: writel 0000000c <= 7fff7fff
9542.9585    RH.U    [f000:5fd7]   MEM: writel 00000018 <= bfffbfff
9542.9586    RH.U    [f000:5fd7]   MEM: writel 0000001c <= bfffbfff
9542.9587    RH.U    [f000:5fd7]   MEM: writel 00000028 <= dfffdfff
9542.9588    RH.U    [f000:5fd7]   MEM: writel 0000002c <= dfffdfff
9542.9589    RH.U    [f000:5fd7]   MEM: writel 00000038 <= efffefff
9542.958a    RH.U    [f000:5fd7]   MEM: writel 0000003c <= efffefff
9542.958b    RH.U    [f000:5fd7]   MEM: writel 00000048 <= f7fff7ff
9542.958c    RH.U    [f000:5fd7]   MEM: writel 0000004c <= f7fff7ff
9542.958d    RH.U    [f000:5fd7]   MEM: writel 00000058 <= fbfffbff
9542.958e    RH.U    [f000:5fd7]   MEM: writel 0000005c <= fbfffbff
9542.958f    RH.U    [f000:5fd7]   MEM: writel 00000068 <= fdfffdff
9542.9590    RH.U    [f000:5fd7]   MEM: writel 0000006c <= fdfffdff
9542.9591    RH.U    [f000:5fd7]   MEM: writel 00000078 <= fefffeff
9542.9592    RH.U    [f000:5fd7]   MEM: writel 0000007c <= fefffeff
9542.9593    RH.U    [f000:5fd7]   MEM: writel 00000088 <= ff7fff7f
9542.9594    RH.U    [f000:5fd7]   MEM: writel 0000008c <= ff7fff7f
9542.9595    RH.U    [f000:5fd7]   MEM: writel 00000098 <= ffbfffbf
9542.9596    RH.U    [f000:5fd7]   MEM: writel 0000009c <= ffbfffbf
9542.9597    RH.U    [f000:5fd7]   MEM: writel 000000a8 <= ffdfffdf
9542.9598    RH.U    [f000:5fd7]   MEM: writel 000000ac <= ffdfffdf
9542.9599    RH.U    [f000:5fd7]   MEM: writel 000000b8 <= ffefffef
9542.959a    RH.U    [f000:5fd7]   MEM: writel 000000bc <= ffefffef
9542.959b    RH.U    [f000:5fd7]   MEM: writel 000000c8 <= fff7fff7
9542.959c    RH.U    [f000:5fd7]   MEM: writel 000000cc <= fff7fff7
9542.959d    RH.U    [f000:5fd7]   MEM: writel 000000d8 <= fffbfffb
9542.959e    RH.U    [f000:5fd7]   MEM: writel 000000dc <= fffbfffb
9542.959f    RH.U    [f000:5fd7]   MEM: writel 000000e8 <= fffdfffd
9542.95a0    RH.U    [f000:5fd7]   MEM: writel 000000ec <= fffdfffd
9542.95a1    RH.U    [f000:5fd7]   MEM: writel 000000f8 <= fffefffe
9542.95a2    RH.U    [f000:5fd7]   MEM: writel 000000fc <= fffefffe
9542.95a3    RH.U    [f000:5fd7]   MEM: writel 00000108 <= 7fff7fff
9542.95a4    RH.U    [f000:5fd7]   MEM: writel 0000010c <= 7fff7fff
9542.95a5    RH.U    [f000:5fd7]   MEM: writel 00000118 <= bfffbfff
9542.95a6    RH.U    [f000:5fd7]   MEM: writel 0000011c <= bfffbfff
9542.95a7    RH.U    [f000:5fd7]   MEM: writel 00000128 <= dfffdfff
9542.95a8    RH.U    [f000:5fd7]   MEM: writel 0000012c <= dfffdfff
9542.95a9    RH.U    [f000:5fd7]   MEM: writel 00000138 <= efffefff
9542.95aa    RH.U    [f000:5fd7]   MEM: writel 0000013c <= efffefff
9542.95ab    RH.U    [f000:5fd7]   MEM: writel 00000148 <= f7fff7ff
9542.95ac    RH.U    [f000:5fd7]   MEM: writel 0000014c <= f7fff7ff
9542.95ad    RH.U    [f000:5fd7]   MEM: writel 00000158 <= fbfffbff
9542.95ae    RH.U    [f000:5fd7]   MEM: writel 0000015c <= fbfffbff
9542.95af    RH.U    [f000:5fd7]   MEM: writel 00000168 <= fdfffdff
9542.95b0    RH.U    [f000:5fd7]   MEM: writel 0000016c <= fdfffdff
9542.95b1    RH.U    [f000:5fd7]   MEM: writel 00000178 <= fefffeff
9542.95b2    RH.U    [f000:5fd7]   MEM: writel 0000017c <= fefffeff
9542.95b3    RH.U    [f000:5fd7]   MEM: writel 00000188 <= ff7fff7f
9542.95b4    RH.U    [f000:5fd7]   MEM: writel 0000018c <= ff7fff7f
9542.95b5    RH.U    [f000:5fd7]   MEM: writel 00000198 <= ffbfffbf
9542.95b6    RH.U    [f000:5fd7]   MEM: writel 0000019c <= ffbfffbf
9542.95b7    RH.U    [f000:5fd7]   MEM: writel 000001a8 <= ffdfffdf
9542.95b8    RH.U    [f000:5fd7]   MEM: writel 000001ac <= ffdfffdf
9542.95b9    RH.U    [f000:5fd7]   MEM: writel 000001b8 <= ffefffef
9542.95ba    RH.U    [f000:5fd7]   MEM: writel 000001bc <= ffefffef
9542.95bb    RH.U    [f000:5fd7]   MEM: writel 000001c8 <= fff7fff7
9542.95bc    RH.U    [f000:5fd7]   MEM: writel 000001cc <= fff7fff7
9542.95bd    RH.U    [f000:5fd7]   MEM: writel 000001d8 <= fffbfffb
9542.95be    RH.U    [f000:5fd7]   MEM: writel 000001dc <= fffbfffb
9542.95bf    RH.U    [f000:5fd7]   MEM: writel 000001e8 <= fffdfffd
9542.95c0    RH.U    [f000:5fd7]   MEM: writel 000001ec <= fffdfffd
9542.95c1    RH.U    [f000:5fd7]   MEM: writel 000001f8 <= fffefffe
9542.95c2    RH.U    [f000:5fd7]   MEM: writel 000001fc <= fffefffe
9542.95c3    RH.U    [f000:5fea]   MEM: writel 00000200 <= 7fff7fff
9542.95c4    RH.U    [f000:5fea]   MEM: writel 00000204 <= 7fff7fff
9542.95c5    RH.U    [f000:5ff9]   MEM: writel 00000210 <= bfffbfff
9542.95c6    RH.U    [f000:5ff9]   MEM: writel 00000214 <= bfffbfff
9542.95c7    RH.U    [f000:5ff9]   MEM: writel 00000220 <= dfffdfff
9542.95c8    RH.U    [f000:5ff9]   MEM: writel 00000224 <= dfffdfff
9542.95c9    RH.U    [f000:5ff9]   MEM: writel 00000230 <= efffefff
9542.95ca    RH.U    [f000:5ff9]   MEM: writel 00000234 <= efffefff
9542.95cb    RH.U    [f000:5ff9]   MEM: writel 00000240 <= f7fff7ff
9542.95cc    RH.U    [f000:5ff9]   MEM: writel 00000244 <= f7fff7ff
9542.95cd    RH.U    [f000:5ff9]   MEM: writel 00000250 <= fbfffbff
9542.95ce    RH.U    [f000:5ff9]   MEM: writel 00000254 <= fbfffbff
9542.95cf    RH.U    [f000:5ff9]   MEM: writel 00000260 <= fdfffdff
9542.95d0    RH.U    [f000:5ff9]   MEM: writel 00000264 <= fdfffdff
9542.95d1    RH.U    [f000:5ff9]   MEM: writel 00000270 <= fefffeff
9542.95d2    RH.U    [f000:5ff9]   MEM: writel 00000274 <= fefffeff
9542.95d3    RH.U    [f000:5ff9]   MEM: writel 00000280 <= ff7fff7f
9542.95d4    RH.U    [f000:5ff9]   MEM: writel 00000284 <= ff7fff7f
9542.95d5    RH.U    [f000:5ff9]   MEM: writel 00000290 <= ffbfffbf
9542.95d6    RH.U    [f000:5ff9]   MEM: writel 00000294 <= ffbfffbf
9542.95d7    RH.U    [f000:5ff9]   MEM: writel 000002a0 <= ffdfffdf
9542.95d8    RH.U    [f000:5ff9]   MEM: writel 000002a4 <= ffdfffdf
9542.95d9    RH.U    [f000:5ff9]   MEM: writel 000002b0 <= ffefffef
9542.95da    RH.U    [f000:5ff9]   MEM: writel 000002b4 <= ffefffef
9542.95db    RH.U    [f000:5ff9]   MEM: writel 000002c0 <= fff7fff7
9542.95dc    RH.U    [f000:5ff9]   MEM: writel 000002c4 <= fff7fff7
9542.95dd    RH.U    [f000:5ff9]   MEM: writel 000002d0 <= fffbfffb
9542.95de    RH.U    [f000:5ff9]   MEM: writel 000002d4 <= fffbfffb
9542.95df    RH.U    [f000:5ff9]   MEM: writel 000002e0 <= fffdfffd
9542.95e0    RH.U    [f000:5ff9]   MEM: writel 000002e4 <= fffdfffd
9542.95e1    RH.U    [f000:5ff9]   MEM: writel 000002f0 <= fffefffe
9542.95e2    RH.U    [f000:5ff9]   MEM: writel 000002f4 <= fffefffe
9542.95e3    RH.U    [f000:5ff9]   MEM: writel 00000300 <= 7fff7fff
9542.95e4    RH.U    [f000:5ff9]   MEM: writel 00000304 <= 7fff7fff
9542.95e5    RH.U    [f000:5ff9]   MEM: writel 00000310 <= bfffbfff
9542.95e6    RH.U    [f000:5ff9]   MEM: writel 00000314 <= bfffbfff
9542.95e7    RH.U    [f000:5ff9]   MEM: writel 00000320 <= dfffdfff
9542.95e8    RH.U    [f000:5ff9]   MEM: writel 00000324 <= dfffdfff
9542.95e9    RH.U    [f000:5ff9]   MEM: writel 00000330 <= efffefff
9542.95ea    RH.U    [f000:5ff9]   MEM: writel 00000334 <= efffefff
9542.95eb    RH.U    [f000:5ff9]   MEM: writel 00000340 <= f7fff7ff
9542.95ec    RH.U    [f000:5ff9]   MEM: writel 00000344 <= f7fff7ff
9542.95ed    RH.U    [f000:5ff9]   MEM: writel 00000350 <= fbfffbff
9542.95ee    RH.U    [f000:5ff9]   MEM: writel 00000354 <= fbfffbff
9542.95ef    RH.U    [f000:5ff9]   MEM: writel 00000360 <= fdfffdff
9542.95f0    RH.U    [f000:5ff9]   MEM: writel 00000364 <= fdfffdff
9542.95f1    RH.U    [f000:5ff9]   MEM: writel 00000370 <= fefffeff
9542.95f2    RH.U    [f000:5ff9]   MEM: writel 00000374 <= fefffeff
9542.95f3    RH.U    [f000:5ff9]   MEM: writel 00000380 <= ff7fff7f
9542.95f4    RH.U    [f000:5ff9]   MEM: writel 00000384 <= ff7fff7f
9542.95f5    RH.U    [f000:5ff9]   MEM: writel 00000390 <= ffbfffbf
9542.95f6    RH.U    [f000:5ff9]   MEM: writel 00000394 <= ffbfffbf
9542.95f7    RH.U    [f000:5ff9]   MEM: writel 000003a0 <= ffdfffdf
9542.95f8    RH.U    [f000:5ff9]   MEM: writel 000003a4 <= ffdfffdf
9542.95f9    RH.U    [f000:5ff9]   MEM: writel 000003b0 <= ffefffef
9542.95fa    RH.U    [f000:5ff9]   MEM: writel 000003b4 <= ffefffef
9542.95fb    RH.U    [f000:5ff9]   MEM: writel 000003c0 <= fff7fff7
9542.95fc    RH.U    [f000:5ff9]   MEM: writel 000003c4 <= fff7fff7
9542.95fd    RH.U    [f000:5ff9]   MEM: writel 000003d0 <= fffbfffb
9542.95fe    RH.U    [f000:5ff9]   MEM: writel 000003d4 <= fffbfffb
9542.95ff    RH.U    [f000:5ff9]   MEM: writel 000003e0 <= fffdfffd
9542.9600    RH.U    [f000:5ff9]   MEM: writel 000003e4 <= fffdfffd
9542.9601    RH.U    [f000:5ff9]   MEM: writel 000003f0 <= fffefffe
9542.9602    RH.U    [f000:5ff9]   MEM: writel 000003f4 <= fffefffe
9542.9603    RH.U    [f000:600b]   MEM: writel 00000208 <= 80008000
9542.9604    RH.U    [f000:600b]   MEM: writel 0000020c <= 80008000
9542.9605    RH.U    [f000:601a]   MEM: writel 00000218 <= 40004000
9542.9606    RH.U    [f000:601a]   MEM: writel 0000021c <= 40004000
9542.9607    RH.U    [f000:601a]   MEM: writel 00000228 <= 20002000
9542.9608    RH.U    [f000:601a]   MEM: writel 0000022c <= 20002000
9542.9609    RH.U    [f000:601a]   MEM: writel 00000238 <= 10001000
9542.960a    RH.U    [f000:601a]   MEM: writel 0000023c <= 10001000
9542.960b    RH.U    [f000:601a]   MEM: writel 00000248 <= 08000800
9542.960c    RH.U    [f000:601a]   MEM: writel 0000024c <= 08000800
9542.960d    RH.U    [f000:601a]   MEM: writel 00000258 <= 04000400
9542.960e    RH.U    [f000:601a]   MEM: writel 0000025c <= 04000400
9542.960f    RH.U    [f000:601a]   MEM: writel 00000268 <= 02000200
9542.9610    RH.U    [f000:601a]   MEM: writel 0000026c <= 02000200
9542.9611    RH.U    [f000:601a]   MEM: writel 00000278 <= 01000100
9542.9612    RH.U    [f000:601a]   MEM: writel 0000027c <= 01000100
9542.9613    RH.U    [f000:601a]   MEM: writel 00000288 <= 00800080
9542.9614    RH.U    [f000:601a]   MEM: writel 0000028c <= 00800080
9542.9615    RH.U    [f000:601a]   MEM: writel 00000298 <= 00400040
9542.9616    RH.U    [f000:601a]   MEM: writel 0000029c <= 00400040
9542.9617    RH.U    [f000:601a]   MEM: writel 000002a8 <= 00200020
9542.9618    RH.U    [f000:601a]   MEM: writel 000002ac <= 00200020
9542.9619    RH.U    [f000:601a]   MEM: writel 000002b8 <= 00100010
9542.961a    RH.U    [f000:601a]   MEM: writel 000002bc <= 00100010
9542.961b    RH.U    [f000:601a]   MEM: writel 000002c8 <= 00080008
9542.961c    RH.U    [f000:601a]   MEM: writel 000002cc <= 00080008
9542.961d    RH.U    [f000:601a]   MEM: writel 000002d8 <= 00040004
9542.961e    RH.U    [f000:601a]   MEM: writel 000002dc <= 00040004
9542.961f    RH.U    [f000:601a]   MEM: writel 000002e8 <= 00020002
9542.9620    RH.U    [f000:601a]   MEM: writel 000002ec <= 00020002
9542.9621    RH.U    [f000:601a]   MEM: writel 000002f8 <= 00010001
9542.9622    RH.U    [f000:601a]   MEM: writel 000002fc <= 00010001
9542.9623    RH.U    [f000:601a]   MEM: writel 00000308 <= 80008000
9542.9624    RH.U    [f000:601a]   MEM: writel 0000030c <= 80008000
9542.9625    RH.U    [f000:601a]   MEM: writel 00000318 <= 40004000
9542.9626    RH.U    [f000:601a]   MEM: writel 0000031c <= 40004000
9542.9627    RH.U    [f000:601a]   MEM: writel 00000328 <= 20002000
9542.9628    RH.U    [f000:601a]   MEM: writel 0000032c <= 20002000
9542.9629    RH.U    [f000:601a]   MEM: writel 00000338 <= 10001000
9542.962a    RH.U    [f000:601a]   MEM: writel 0000033c <= 10001000
9542.962b    RH.U    [f000:601a]   MEM: writel 00000348 <= 08000800
9542.962c    RH.U    [f000:601a]   MEM: writel 0000034c <= 08000800
9542.962d    RH.U    [f000:601a]   MEM: writel 00000358 <= 04000400
9542.962e    RH.U    [f000:601a]   MEM: writel 0000035c <= 04000400
9542.962f    RH.U    [f000:601a]   MEM: writel 00000368 <= 02000200
9542.9630    RH.U    [f000:601a]   MEM: writel 0000036c <= 02000200
9542.9631    RH.U    [f000:601a]   MEM: writel 00000378 <= 01000100
9542.9632    RH.U    [f000:601a]   MEM: writel 0000037c <= 01000100
9542.9633    RH.U    [f000:601a]   MEM: writel 00000388 <= 00800080
9542.9634    RH.U    [f000:601a]   MEM: writel 0000038c <= 00800080
9542.9635    RH.U    [f000:601a]   MEM: writel 00000398 <= 00400040
9542.9636    RH.U    [f000:601a]   MEM: writel 0000039c <= 00400040
9542.9637    RH.U    [f000:601a]   MEM: writel 000003a8 <= 00200020
9542.9638    RH.U    [f000:601a]   MEM: writel 000003ac <= 00200020
9542.9639    RH.U    [f000:601a]   MEM: writel 000003b8 <= 00100010
9542.963a    RH.U    [f000:601a]   MEM: writel 000003bc <= 00100010
9542.963b    RH.U    [f000:601a]   MEM: writel 000003c8 <= 00080008
9542.963c    RH.U    [f000:601a]   MEM: writel 000003cc <= 00080008
9542.963d    RH.U    [f000:601a]   MEM: writel 000003d8 <= 00040004
9542.963e    RH.U    [f000:601a]   MEM: writel 000003dc <= 00040004
9542.963f    RH.U    [f000:601a]   MEM: writel 000003e8 <= 00020002
9542.9640    RH.U    [f000:601a]   MEM: writel 000003ec <= 00020002
9542.9641    RH.U    [f000:601a]   MEM: writel 000003f8 <= 00010001
9542.9642    RH.U    [f000:601a]   MEM: writel 000003fc <= 00010001
9643.9644    RH.U    [f000:6041]   CPU MSR: [00000250] <= 06060606.06060606
9645.9646    RH.U    [f000:6041]   MEM:  readb 00000000 => 00
9645.9647    RH.U    [f000:6041]   MEM:  readb 00000040 => 00
9645.9648    RH.U    [f000:6041]   MEM:  readb 00000080 => 80
9645.9649    RH.U    [f000:6041]   MEM:  readb 000000c0 => 08
